,Date,Open,High,Low,Close,Volume,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages
231,2010-07-15,35.46143,36.709998999999996,35.328571000000004,35.921428999999996,206216500,1.83,1.96,-0.13,42,36,1.17,233
232,2010-07-16,36.168571,36.424285999999995,35.487144,35.700001,259964600,1.66,1.56,0.1,46,29,1.59,255
233,2010-07-19,35.697144,35.697144,34.228573,35.082859,256119500,1.74,1.74,0.0,25,23,1.09,122
234,2010-07-20,34.700001,36.128571,34.287144,35.984287,268737700,1.6,2.02,-0.42,72,66,1.09,334
235,2010-07-21,37.869999,37.878571,36.285713,36.32,296417800,1.65,1.52,0.13,31,32,0.97,130
236,2010-07-22,36.811428,37.142857,36.472858,37.002857,161329700,1.47,1.84,-0.37,19,8,2.38,71
237,2010-07-23,36.727142,37.197144,36.611427,37.134285,133347200,1.36,2.07,-0.71,8,6,1.33,32
238,2010-07-26,37.142857,37.157143,36.815715999999995,37.040001000000004,105137900,1.6,1.82,-0.22,7,5,1.4,29
239,2010-07-27,37.267143,37.828571000000004,37.185715,37.725716,146192900,2.03,1.09,0.94,18,8,2.25,55
240,2010-07-28,37.667141,37.998573,37.17857,37.279999,129996300,1.38,1.22,0.16,12,7,1.71,49
241,2010-07-29,37.244285999999995,37.521427,36.585712,36.872856,160951700,1.64,2.36,-0.72,7,11,0.64,41
242,2010-07-30,36.555714,37.099998,36.414288,36.75,112052500,2.25,1.85,0.4,6,5,1.2,40
243,2010-08-02,37.205715000000005,37.512856,37.088570000000004,37.407143,107013900,1.52,0.77,0.75,10,3,3.33,34
244,2010-08-03,37.287144,37.60857,37.060001,37.418571,104413400,1.52,1.1,0.42,8,6,1.33,30
245,2010-08-04,37.548573,37.754284000000006,37.187141,37.568573,105093800,1.68,2.88,-1.2,13,2,6.5,38
246,2010-08-05,37.389998999999996,37.597141,37.221428,37.385715000000005,72274300,1.26,1.98,-0.72,6,6,1.0,21
247,2010-08-06,37.111427,37.355713,36.804287,37.155716,111224400,1.44,1.26,0.18,15,2,7.5,32
248,2010-08-09,37.354286,37.450001,37.081429,37.392857,75782000,1.51,1.96,-0.45,4,6,0.67,32
249,2010-08-10,37.121429,37.207142,36.792858,37.058571,112980000,1.59,2.11,-0.52,6,3,2.0,28
250,2010-08-11,36.485714,36.527142,35.687141,35.741428000000006,155013600,1.55,1.37,0.18,20,18,1.11,73
251,2010-08-12,35.241428000000006,36.157143,35.16,35.970001,133730100,1.7,1.49,0.21,7,7,1.0,43
252,2010-08-13,35.950001,35.982857,35.584286,35.585712,88717300,1.8,1.26,0.54,5,4,1.25,21
253,2010-08-16,35.368572,35.715714,35.231429999999996,35.377144,79607500,1.0,2.08,-1.08,2,4,0.5,17
254,2010-08-17,35.725716,36.375713,35.599998,35.995715999999994,105660100,1.75,1.69,0.06,12,9,1.33,46
255,2010-08-18,36.051429999999996,36.381428,35.939999,36.152859,84924000,1.09,1.42,-0.33,8,4,2.0,30
256,2010-08-19,36.119999,36.21143,35.525715000000005,35.697144,106676500,1.92,1.96,-0.04,7,5,1.4,24
257,2010-08-20,35.627144,36.274284,35.57143,35.662857,96057500,1.32,2.02,-0.7,5,5,1.0,31
258,2010-08-23,35.970001,36.0,35.035713,35.114284999999995,103510400,1.57,1.99,-0.42,14,10,1.4,45
259,2010-08-24,34.667141,34.714287,34.092857,34.275715000000005,150641400,1.23,1.78,-0.55,18,16,1.13,63
260,2010-08-25,34.005714000000005,34.855713,33.885715000000005,34.698570000000004,149216900,1.64,1.45,0.19,19,18,1.06,75
261,2010-08-26,35.064285,35.107143,34.325714000000005,34.325714000000005,116626300,1.63,1.87,-0.24,12,18,0.67,63
262,2010-08-27,34.535713,34.658573,33.651428,34.517143,137097800,1.29,1.77,-0.48,23,13,1.77,64
263,2010-08-30,34.394287,35.107143,34.382858,34.642857,95822300,1.92,1.1,0.82,17,2,8.5,41
264,2010-08-31,34.549999,34.937141,34.335712,34.728573,105196700,1.51,1.67,-0.16,9,6,1.5,41
265,2010-09-01,35.352856,35.922855,35.182858,35.761429,174259400,1.53,1.85,-0.32,50,39,1.28,257
266,2010-09-02,35.894287,36.024284,35.509997999999996,36.024284,103856900,1.68,1.82,-0.14,23,10,2.3,75
267,2010-09-03,36.441429,36.968571000000004,36.357143,36.967144,130197200,1.64,1.97,-0.33,19,20,0.95,61
268,2010-09-07,36.662857,37.075714000000005,36.607143,36.830002,85639400,1.34,1.42,-0.08,5,7,0.71,20
269,2010-09-08,37.111427,37.77,37.014286,37.560001,131637800,1.62,1.71,-0.09,18,20,0.9,67
270,2010-09-09,37.862858,38.074287,37.560001,37.581429,109643800,1.67,1.96,-0.29,17,11,1.55,61
271,2010-09-10,37.598572,37.785713,37.342857,37.630001,96885600,1.08,2.34,-1.26,11,14,0.79,60
272,2010-09-13,37.974284999999995,38.325714000000005,37.965714,38.148571000000004,97195000,1.78,1.67,0.11,8,4,2.0,24
273,2010-09-14,38.029999,38.452858,37.931427,38.294284999999995,102037600,2.01,1.75,0.26,7,2,3.5,25
274,2010-09-15,38.310001,38.625713,38.262856,38.602856,107342200,1.91,1.44,0.47,11,6,1.83,43
275,2010-09-16,38.605713,39.524284,38.5,39.509997999999996,163025800,1.94,1.58,0.36,45,11,4.09,94
276,2010-09-17,39.669998,39.708572,39.097141,39.338570000000004,158619300,1.46,1.96,-0.5,12,9,1.33,57
277,2010-09-20,39.439999,40.540001000000004,39.407143,40.46143,164669400,1.99,1.32,0.67,38,6,6.33,71
278,2010-09-21,40.551429999999996,41.049999,40.398571000000004,40.53857,167018600,1.86,2.17,-0.31,13,10,1.3,45
279,2010-09-22,40.387142,41.139998999999996,40.344284,41.107143,146322400,1.4,2.13,-0.73,24,6,4.0,67
280,2010-09-23,40.904284999999994,41.822857,40.857143,41.274284,196529200,1.77,1.83,-0.06,21,22,0.95,94
281,2010-09-24,41.728573,41.932858,41.507141,41.759997999999996,162372000,1.55,2.09,-0.54,14,13,1.08,59
282,2010-09-27,41.997143,42.104286,41.572857,41.594284,120708700,1.68,2.1,-0.42,18,12,1.5,77
283,2010-09-28,41.681427,41.681427,39.285713,40.98,258760600,1.69,1.81,-0.12,46,40,1.15,215
284,2010-09-29,41.032856,41.401428,40.857143,41.052856,117411000,1.62,1.9,-0.28,20,16,1.25,104
285,2010-09-30,41.285713,41.42857,40.17857,40.535713,168347900,1.54,1.81,-0.27,35,26,1.35,150
286,2010-10-01,40.878571,40.939999,40.192856,40.360001000000004,112035700,1.87,1.79,0.08,26,12,2.17,111
287,2010-10-04,40.228573,40.414288,39.681427,39.805714,108825500,1.83,1.66,0.17,15,20,0.75,79
288,2010-10-05,40.285713,41.349998,40.259997999999996,41.277142,125491800,1.58,1.3,0.28,25,21,1.19,85
289,2010-10-06,41.369999,41.712856,40.751427,41.312859,167717200,1.97,1.39,0.58,27,18,1.5,104
290,2010-10-07,41.477142,41.497143,40.987144,41.317142,102099900,1.7,1.48,0.22,43,23,1.87,145
291,2010-10-08,41.672855,42.07143,41.42857,42.009997999999996,164600800,1.8,1.71,0.09,57,29,1.97,192
292,2010-10-11,42.105713,42.462856,42.085712,42.194286,106938300,2.02,1.49,0.53,24,7,3.43,75
293,2010-10-12,42.201427,42.785713,41.784286,42.648571000000004,139636000,2.0,1.61,0.39,55,19,2.89,143
294,2010-10-13,42.885715000000005,43.137142,42.828571000000004,42.877144,157523100,1.66,1.84,-0.18,26,29,0.9,138
295,2010-10-14,43.098572,43.209998999999996,42.914288,43.187141,108824100,1.81,1.93,-0.12,37,18,2.06,116
296,2010-10-15,43.919998,45.0,43.558571,44.962856,230548500,1.8,2.01,-0.21,47,29,1.62,177
297,2010-10-18,45.495715999999994,45.57143,44.898571000000004,45.42857,273252700,1.72,1.79,-0.07,153,106,1.44,720
298,2010-10-19,43.342857,44.824287,42.860001000000004,44.212856,308196000,1.56,1.69,-0.13,80,52,1.54,278
299,2010-10-20,44.142857,44.892857,43.838570000000004,44.361427,180406100,1.7,2.04,-0.34,55,36,1.53,225
300,2010-10-21,44.622856,44.962856,43.828571000000004,44.217144,137865000,2.02,1.71,0.31,13,16,0.81,60
301,2010-10-22,44.152859,44.291428,43.757141,43.924285999999995,93194500,1.7,1.21,0.49,16,8,2.0,62
302,2010-10-25,44.155716,44.514286,44.062859,44.119999,98115500,1.75,1.62,0.13,21,11,1.91,59
303,2010-10-26,43.838570000000004,44.248573,43.664288,44.007141,98232400,2.03,1.66,0.37,30,9,3.33,88
304,2010-10-27,43.950001,44.271427,43.657143,43.975716,99750700,1.75,1.8,-0.05,27,14,1.93,98
305,2010-10-28,43.992859,44.0,42.985714,43.605713,137762800,1.42,1.48,-0.06,39,19,2.05,127
306,2010-10-29,43.46143,43.697144,42.981429999999996,42.997143,107627800,1.6,1.87,-0.27,38,18,2.11,100
307,2010-11-01,43.174285999999995,43.657143,43.171428999999996,43.454285,105972300,1.5,2.01,-0.51,23,12,1.92,60
308,2010-11-02,43.857143,44.312859,43.857143,44.194286,108482500,2.04,1.66,0.38,24,7,3.43,60
309,2010-11-03,44.481429999999996,44.697144,44.075714000000005,44.685715,127087100,1.97,1.46,0.51,31,13,2.38,91
310,2010-11-04,45.064285,45.740002000000004,45.004284000000006,45.467144,160622000,2.04,1.65,0.39,25,16,1.56,82
311,2010-11-05,45.427143,45.652859,45.25,45.304287,90313300,2.14,1.85,0.29,8,4,2.0,39
312,2010-11-08,45.314285,45.681427,45.251427,45.517143,70439600,1.84,2.03,-0.19,19,3,6.33,34
313,2010-11-09,45.864284999999995,45.900002,44.92857,45.154284999999994,95886000,1.99,1.45,0.54,26,14,1.86,64
314,2010-11-10,45.234287,45.53857,44.792858,45.432858,96056800,1.83,1.66,0.17,23,7,3.29,75
315,2010-11-11,45.0,45.485714,44.892857,45.235714,90321000,1.94,1.55,0.39,21,10,2.1,66
316,2010-11-12,45.142857,45.214287,43.375713,44.004284000000006,198961700,1.7,1.82,-0.12,51,33,1.55,167
317,2010-11-15,44.065715999999995,44.362858,43.752857,43.862858,100901500,1.62,1.76,-0.14,16,8,2.0,79
318,2010-11-16,43.674285999999995,43.942856,42.759997999999996,43.084286,164412500,1.64,1.53,0.11,38,18,2.11,142
319,2010-11-17,43.028572,43.427143,42.537144,42.92857,119862400,1.71,1.84,-0.13,45,20,2.25,122
320,2010-11-18,43.599998,44.238571,43.527142,44.061428,123622800,1.71,1.43,0.28,37,18,2.06,113
321,2010-11-19,43.995715999999994,44.057144,43.605713,43.818573,96210800,1.55,2.35,-0.8,12,7,1.71,61
322,2010-11-22,43.811428,44.765713,43.695713,44.765713,98268800,1.72,1.5,0.22,25,8,3.13,65
323,2010-11-23,44.349998,44.535713,43.794284999999995,44.104286,129861900,1.71,1.85,-0.14,15,13,1.15,59
324,2010-11-24,44.57143,45.057144,44.535713,44.971428,103431300,1.81,1.05,0.76,37,12,3.08,111
325,2010-11-26,44.82,45.385715000000005,44.705715000000005,45.0,59396400,1.77,2.03,-0.26,23,7,3.29,70
326,2010-11-29,45.07143,45.354286,44.482857,45.267143,111446300,1.64,1.74,-0.1,18,15,1.2,74
327,2010-11-30,44.791428,44.908573,44.41,44.450001,125464500,1.57,1.86,-0.29,22,15,1.47,80
328,2010-12-01,45.03857,45.392857,45.0,45.200001,115437700,1.86,2.05,-0.19,28,23,1.22,97
329,2010-12-02,45.361427,45.57143,44.984287,45.450001,115709300,2.09,2.06,0.03,25,11,2.27,84
330,2010-12-03,45.287144,45.521427,45.191429,45.348572,85523200,2.13,1.63,0.5,26,14,1.86,76
331,2010-12-06,45.52,46.047142,45.488571,45.735714,112120400,1.89,1.74,0.15,47,8,5.88,126
332,2010-12-07,46.257141,46.284286,45.445713,45.458572,97863500,1.65,1.85,-0.2,31,12,2.58,107
333,2010-12-08,45.661429999999996,45.860001000000004,45.301429999999996,45.85857,80483900,1.82,1.67,0.15,26,12,2.17,82
334,2010-12-09,46.018570000000004,46.07143,45.574287,45.68,73537800,1.8,1.75,0.05,28,11,2.55,85
335,2010-12-10,45.664288,45.864284999999995,45.514286,45.794284999999995,65627800,1.83,1.6,0.23,24,16,1.5,88
336,2010-12-13,46.338570000000004,46.437141,45.857143,45.952858,109953900,2.03,1.89,0.14,42,18,2.33,124
337,2010-12-14,45.96143,46.077145,45.57143,45.755714000000005,87752000,1.56,1.54,0.02,35,10,3.5,98
338,2010-12-15,45.714287,46.142857,45.598572,45.765713,104328000,1.54,1.62,-0.08,20,17,1.18,86
339,2010-12-16,45.869999,46.087143,45.728573,45.892857,80507700,1.79,1.67,0.12,29,10,2.9,82
340,2010-12-17,45.947144,45.970001,45.747143,45.801429999999996,96732300,1.91,1.15,0.76,14,7,2.0,65
341,2010-12-20,45.942856,46.17857,45.46143,46.029999,96402600,1.71,1.77,-0.06,29,18,1.61,91
342,2010-12-21,46.142857,46.341427,46.007141,46.314285,64088500,2.14,1.54,0.6,21,9,2.33,89
343,2010-12-22,46.337143,46.531428999999996,46.221428,46.451427,66480400,1.79,2.04,-0.25,55,9,6.11,125
344,2010-12-23,46.42857,46.450001,46.167141,46.228573,55789300,1.64,1.74,-0.1,11,9,1.22,42
345,2010-12-27,46.121429,46.491428000000006,45.931427,46.382858,62454000,1.85,0.95,0.9,24,5,4.8,79
346,2010-12-28,46.558571,46.665714,46.437141,46.495715999999994,43981000,2.1,1.75,0.35,16,3,5.33,42
347,2010-12-29,46.602856,46.635715000000005,46.442856,46.470001,40784800,1.79,2.12,-0.33,17,17,1.0,89
348,2010-12-30,46.497143,46.501427,46.150002,46.237144,39373600,1.49,1.63,-0.14,26,11,2.36,87
349,2010-12-31,46.135715000000005,46.21143,45.901428,46.080002,48377000,1.46,1.83,-0.37,18,18,1.0,78
350,2011-01-03,46.52,47.18,46.405716,47.081429,111284600,2.0,1.44,0.56,39,13,3.0,107
351,2011-01-04,47.491428000000006,47.5,46.878571,47.327145,77270200,1.74,1.79,-0.05,17,7,2.43,66
352,2011-01-05,47.078571000000004,47.762856,47.07143,47.714287,63879900,1.8,1.09,0.71,16,17,0.94,66
353,2011-01-06,47.817142,47.892857,47.557144,47.675713,75107200,2.05,1.93,0.12,17,13,1.31,94
354,2011-01-07,47.712856,48.049999,47.414288,48.017143,77982800,1.73,1.71,0.02,23,16,1.44,104
355,2011-01-10,48.404284999999994,49.032856,48.167141,48.921428999999996,112140000,1.98,1.72,0.26,39,24,1.63,161
356,2011-01-11,49.268570000000004,49.279999,48.495715999999994,48.805714,111027000,1.8,1.79,0.01,44,33,1.33,181
357,2011-01-12,49.035713,49.204285,48.857143,49.202858,75647600,1.77,1.83,-0.06,38,9,4.22,130
358,2011-01-13,49.308571,49.52,49.121429,49.382858,74195100,1.81,1.81,0.0,39,9,4.33,105
359,2011-01-14,49.412857,49.782856,49.205715000000005,49.782856,77210000,1.89,1.64,0.25,41,18,2.28,124
360,2011-01-18,47.074287,49.251427,46.57143,48.664288,470249500,1.75,1.88,-0.13,238,188,1.27,959
361,2011-01-19,49.764286,49.799999,48.125713,48.405716,283903200,1.64,1.87,-0.23,98,69,1.42,364
362,2011-01-20,48.061428,48.328571000000004,47.16,47.525715000000005,191197300,1.52,1.85,-0.33,66,31,2.13,294
363,2011-01-21,47.681427,47.84,46.661429999999996,46.674285999999995,188600300,1.72,1.8,-0.08,73,79,0.92,324
364,2011-01-24,46.695713,48.207142,46.674285999999995,48.207142,143670800,1.52,1.72,-0.2,45,21,2.14,149
365,2011-01-25,48.047142,48.777142,47.795715,48.771427,136717000,1.75,1.9,-0.15,55,27,2.04,198
366,2011-01-26,48.994285999999995,49.371429,48.785713,49.121429,126718900,1.8,1.44,0.36,58,28,2.07,168
367,2011-01-27,49.111427,49.241428000000006,48.975716,49.029999,71256500,1.57,1.56,0.01,20,16,1.25,93
368,2011-01-28,49.167141,49.200001,47.647144,48.014286,148014300,1.77,1.76,0.01,41,23,1.78,146
369,2011-01-31,47.971428,48.577145,47.757141,48.474284999999995,94311700,1.74,1.69,0.05,39,13,3.0,109
370,2011-02-01,48.757141,49.378571,48.71143,49.290001000000004,106658300,1.71,1.53,0.18,48,11,4.36,122
371,2011-02-02,49.207142,49.32143,49.078571000000004,49.188572,64738800,2.06,1.74,0.32,11,6,1.83,59
372,2011-02-03,49.114284999999995,49.177143,48.364284999999995,49.062859,98449400,1.84,1.68,0.16,26,5,5.2,57
373,2011-02-04,49.091427,49.528572,49.072857,49.5,80460100,2.03,2.03,0.0,30,4,7.5,82
374,2011-02-07,49.698570000000004,50.464287,49.662857,50.268570000000004,121255400,2.07,1.62,0.45,41,16,2.56,105
375,2011-02-08,50.525715000000005,50.78857,50.307144,50.742859,95260200,2.09,1.63,0.46,29,13,2.23,105
376,2011-02-09,50.741428000000006,51.285713,50.695713,51.165714,120686300,1.75,1.68,0.07,37,36,1.03,175
377,2011-02-10,51.055714,51.42857,49.714287,50.648571000000004,232137500,1.71,1.89,-0.18,85,67,1.27,370
378,2011-02-11,50.67857,51.114284999999995,50.505714000000005,50.978573,91893200,1.52,2.07,-0.55,30,22,1.36,150
379,2011-02-14,50.970001,51.354286,50.958572,51.311428,77604100,1.7,1.27,0.43,19,12,1.58,78
380,2011-02-15,51.312859,51.424285999999995,51.078571000000004,51.414288,71043700,1.69,1.78,-0.09,56,28,2.0,231
381,2011-02-16,51.542858,52.128571,51.5,51.875713,120289400,1.76,1.78,-0.02,86,58,1.48,427
382,2011-02-17,51.035713,51.467144,50.931427,51.185715,132645800,1.58,1.65,-0.07,82,52,1.58,370
383,2011-02-18,51.244285999999995,51.357143,49.931427,50.080002,204014300,1.57,1.98,-0.41,98,65,1.51,332
384,2011-02-22,48.878571,49.342857,48.245715999999994,48.372856,218138900,1.7,1.78,-0.08,83,41,2.02,288
385,2011-02-23,48.395714,49.234287,48.372856,48.945713,167963600,1.76,1.63,0.13,77,29,2.66,286
386,2011-02-24,49.145714,49.307144,48.338570000000004,48.982857,124975200,1.52,1.76,-0.24,48,25,1.92,181
387,2011-02-25,49.322857,49.775715000000005,49.257141,49.737144,95004700,1.58,1.37,0.21,58,19,3.05,226
388,2011-02-28,50.177143,50.721428,50.16,50.458572,100768500,1.56,1.55,0.01,35,13,2.69,131
389,2011-03-01,50.781428999999996,50.817142,49.668571,49.901428,114034200,1.4,1.84,-0.44,54,10,5.4,164
390,2011-03-02,49.994285999999995,50.621429,49.771427,50.302856,150647700,1.81,1.74,0.07,86,46,1.87,483
391,2011-03-03,51.027142,51.398571000000004,50.845715000000006,51.365715,125197100,1.68,1.73,-0.05,38,17,2.24,143
392,2011-03-04,51.438572,51.470001,51.107143,51.42857,113316700,1.71,1.78,-0.07,38,11,3.45,110
393,2011-03-07,51.628571,51.667141,50.187141,50.765713,136530800,1.69,1.72,-0.03,36,29,1.24,122
394,2011-03-08,50.701427,51.057144,50.32143,50.822857,89079200,1.43,1.68,-0.25,17,6,2.83,82
395,2011-03-09,50.669998,50.68,50.085712,50.352856,113326500,1.64,1.63,0.01,28,24,1.17,139
396,2011-03-10,49.874287,49.967144,49.271427,49.524284,126884800,1.58,1.86,-0.28,74,25,2.96,173
397,2011-03-11,49.332859,50.331429,49.285713,50.284286,117770100,1.84,1.45,0.39,52,19,2.74,180
398,2011-03-14,50.454285,50.925713,50.187141,50.508571999999994,108989300,1.74,1.66,0.08,45,19,2.37,144
399,2011-03-15,48.871429,49.691429,48.585712,49.347141,180270300,1.65,1.59,0.06,57,36,1.58,175
400,2011-03-16,48.857143,49.0,46.60857,47.144287,290502800,1.6,1.65,-0.05,139,84,1.65,576
401,2011-03-17,48.118572,48.515713,47.237144,47.805714,164855600,1.58,1.99,-0.41,75,41,1.83,249
402,2011-03-18,48.161429999999996,48.314285,47.142857,47.238571,188303500,1.61,1.85,-0.24,71,51,1.39,323
403,2011-03-21,47.998573,48.534286,47.894287,48.471428,102350500,1.87,1.6,0.27,48,17,2.82,154
404,2011-03-22,48.937141,48.945713,48.448570000000004,48.742859,81480700,1.67,1.8,-0.13,37,19,1.95,158
405,2011-03-23,48.468571000000004,48.602856,47.992859,48.455715000000005,93249100,1.63,1.58,0.05,56,36,1.56,220
406,2011-03-24,48.835712,49.42857,48.408573,49.281428999999996,101178000,1.83,1.95,-0.12,61,22,2.77,216
407,2011-03-25,49.724284999999995,50.294284999999995,49.574287,50.220001,112227500,1.63,1.66,-0.03,51,27,1.89,206
408,2011-03-28,50.450001,50.617142,50.062859,50.062859,77338800,1.77,1.77,0.0,23,22,1.05,129
409,2011-03-29,49.665714,50.137142,49.437141,50.137142,88225200,1.48,1.66,-0.18,69,29,2.38,219
410,2011-03-30,50.091427,50.125713,49.634285,49.804287,82351500,1.53,1.76,-0.23,75,43,1.74,253
411,2011-03-31,49.48,49.971428,49.437141,49.787144,68504800,1.51,1.7,-0.19,43,20,2.15,151
412,2011-04-01,50.158573,50.227142,49.042858,49.222858,104665400,1.65,1.9,-0.25,64,76,0.84,304
413,2011-04-04,49.187141,49.228573,48.342857,48.741428000000006,115021200,1.53,1.73,-0.2,84,47,1.79,291
414,2011-04-05,48.14143,48.892857,48.0,48.412857,120682800,1.68,1.96,-0.28,151,140,1.08,607
415,2011-04-06,48.745715999999994,49.128571,48.162857,48.291428,100634800,1.53,1.78,-0.25,52,63,0.83,236
416,2011-04-07,48.299999,48.632858,48.004284000000006,48.297142,93361800,1.32,1.7,-0.38,57,37,1.54,255
417,2011-04-08,48.560001,48.592857,47.707142,47.865715,94383800,1.43,1.78,-0.35,58,54,1.07,238
418,2011-04-11,47.722858,47.952858,47.145714,47.257141,99736700,1.59,1.8,-0.21,86,42,2.05,273
419,2011-04-12,47.212856,47.675713,47.171428999999996,47.485714,106409800,1.69,1.7,-0.01,65,44,1.48,209
420,2011-04-13,47.860001000000004,48.02,47.502857,48.018570000000004,86555000,1.73,1.89,-0.16,50,30,1.67,218
421,2011-04-14,47.828571000000004,48.0,47.437141,47.488571,75450200,1.89,1.72,0.17,55,52,1.06,253
422,2011-04-15,47.614284999999995,47.662857,46.685715,46.779999,113401400,1.67,1.6,0.07,65,55,1.18,327
423,2011-04-18,46.585712,47.46143,45.737144,47.407143,152474700,1.64,1.98,-0.34,117,61,1.92,351
424,2011-04-19,47.585712,48.282856,47.387142,48.265713,104844600,1.44,1.53,-0.09,83,48,1.73,301
425,2011-04-20,49.072857,49.392857,48.785713,48.915714,175166600,1.76,1.73,0.03,246,147,1.67,1095
426,2011-04-21,50.714287,50.732857,49.78857,50.099998,188452600,1.78,1.76,0.02,146,56,2.61,469
427,2011-04-25,50.048573,50.535713,50.042858,50.43,66636500,1.78,2.06,-0.28,44,13,3.38,183
428,2011-04-26,50.517143,50.712856,49.907143,50.060001,84700000,1.51,1.48,0.03,36,27,1.33,166
429,2011-04-27,50.32,50.335712,49.585712,50.021427,89053300,1.74,1.42,0.32,62,28,2.21,234
430,2011-04-28,49.455715000000005,49.964287,49.360001000000004,49.535713,90239800,1.61,1.6,0.01,66,39,1.69,253
431,2011-04-29,49.540001000000004,50.564285,49.524284,50.018570000000004,251586300,1.8,1.45,0.35,83,39,2.13,265
432,2011-05-02,49.962856,50.067142,49.357143,49.468571000000004,110678400,1.59,2.08,-0.49,42,24,1.75,162
433,2011-05-03,49.712856,49.984287,49.374287,49.742859,78337000,1.69,1.63,0.06,67,26,2.58,254
434,2011-05-04,49.751427,50.261429,49.554287,49.938572,97312600,1.61,1.7,-0.09,54,36,1.5,206
435,2011-05-05,49.771427,50.135715000000005,49.435715,49.535713,83992300,1.72,1.6,0.12,45,26,1.73,166
436,2011-05-06,49.955715000000005,50.0,49.458572,49.522858,70033600,1.44,1.87,-0.43,39,42,0.93,185
437,2011-05-09,49.694286,49.885715000000005,49.504284000000006,49.657143,51186800,1.59,1.62,-0.03,43,21,2.05,165
438,2011-05-10,49.841427,49.955715000000005,49.522858,49.921428999999996,70522900,1.82,1.6,0.22,55,24,2.29,230
439,2011-05-11,49.860001000000004,50.0,49.32,49.604286,84000000,1.77,1.81,-0.04,61,25,2.44,180
440,2011-05-12,49.445713,49.588570000000004,48.895714,49.509997999999996,80500000,1.5,2.05,-0.55,46,12,3.83,173
441,2011-05-13,49.380001,49.464287,48.621429,48.642857,81529000,1.38,1.89,-0.51,66,49,1.35,262
442,2011-05-16,48.457142,48.745715999999994,47.514286,47.614284999999995,112443800,1.28,2.1,-0.82,45,61,0.74,279
443,2011-05-17,47.42857,48.02,47.247143,48.02,113083600,1.69,1.78,-0.09,66,32,2.06,249
444,2011-05-18,48.067142,48.721428,48.0,48.552856,83694100,1.69,1.78,-0.09,51,26,1.96,185
445,2011-05-19,48.868572,48.915714,48.381428,48.647144,65292500,1.74,1.74,0.0,55,27,2.04,215
446,2011-05-20,48.508571999999994,48.707142,47.860001000000004,47.888573,84492100,1.43,1.46,-0.03,48,37,1.3,236
447,2011-05-23,47.138573,47.997143,47.060001,47.771427,95900000,1.67,1.73,-0.06,59,33,1.79,203
