source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date
stocktwits,AAPL,1.87,1.94,-0.07,29,14,2.07,76,24,2010/4/22
stocktwits,AAPL,1.67,2.33,-0.66,21,18,1.17,77,24,2010/4/23
stocktwits,AAPL,0,1.5,-1.5,0,2,0,5,24,2010/4/24
stocktwits,AAPL,1.14,0,1.14,2,0,0,7,24,2010/4/25
stocktwits,AAPL,1.66,1.9,-0.24,16,11,1.45,55,24,2010/4/26
stocktwits,AAPL,1.65,2.13,-0.48,10,6,1.67,26,24,2010/4/27
stocktwits,AAPL,1.71,1.66,0.05,24,13,1.85,88,24,2010/4/28
stocktwits,AAPL,1.88,1.71,0.17,14,10,1.4,45,24,2010/4/29
stocktwits,AAPL,1.41,1.8,-0.39,11,8,1.38,39,24,2010/4/30
stocktwits,AAPL,2.28,0,2.28,2,0,0,5,24,2010/5/1
stocktwits,AAPL,0,1.3,-1.3,0,1,0,6,24,2010/5/2
stocktwits,AAPL,2.34,1.89,0.45,4,6,0.67,32,24,2010/5/3
stocktwits,AAPL,1.55,1.98,-0.43,9,6,1.5,30,24,2010/5/4
stocktwits,AAPL,1.58,1.34,0.24,17,8,2.13,46,24,2010/5/5
stocktwits,AAPL,1.5,2.1,-0.6,23,15,1.53,121,24,2010/5/6
stocktwits,AAPL,1.64,1.89,-0.25,33,23,1.43,112,24,2010/5/7
stocktwits,AAPL,0,2.18,-2.18,0,1,0,5,24,2010/5/8
stocktwits,AAPL,0,1.8,-1.8,0,3,0,13,24,2010/5/9
stocktwits,AAPL,1.72,1.96,-0.24,12,6,2,35,24,2010/5/10
stocktwits,AAPL,1.31,1.29,0.02,16,9,1.78,67,24,2010/5/11
stocktwits,AAPL,1.93,1.65,0.28,14,5,2.8,38,24,2010/5/12
stocktwits,AAPL,1.45,1.96,-0.51,9,4,2.25,34,24,2010/5/13
stocktwits,AAPL,1.62,2.38,-0.76,17,4,4.25,37,24,2010/5/14
stocktwits,AAPL,0.53,2.5,-1.97,1,1,1,5,24,2010/5/15
stocktwits,AAPL,1.34,2.48,-1.14,1,2,0.5,6,24,2010/5/16
stocktwits,AAPL,1.59,1.88,-0.29,15,3,5,33,24,2010/5/17
stocktwits,AAPL,1.52,1.28,0.24,4,1,4,14,24,2010/5/18
stocktwits,AAPL,1.75,2.11,-0.36,24,18,1.33,82,24,2010/5/19
stocktwits,AAPL,1.61,1.9,-0.29,21,13,1.62,63,24,2010/5/20
stocktwits,AAPL,1.57,1.67,-0.1,12,9,1.33,39,24,2010/5/21
stocktwits,AAPL,0,1.51,-1.51,0,2,0,7,24,2010/5/22
stocktwits,AAPL,0,2,-2,0,1,0,3,24,2010/5/23
stocktwits,AAPL,1.85,1.52,0.33,13,11,1.18,40,24,2010/5/24
stocktwits,AAPL,1.6,1.89,-0.29,16,2,8,32,24,2010/5/25
stocktwits,AAPL,1.86,1.66,0.2,15,7,2.14,41,24,2010/5/26
stocktwits,AAPL,1.59,1.72,-0.13,15,8,1.88,46,24,2010/5/27
stocktwits,AAPL,2.08,2.39,-0.31,5,3,1.67,36,24,2010/5/28
stocktwits,AAPL,0,0,0,0,0,0,3,24,2010/5/29
stocktwits,AAPL,0.53,0,0.53,1,0,0,3,24,2010/5/30
stocktwits,AAPL,1.95,2.33,-0.38,2,2,1,13,24,2010/5/31
stocktwits,AAPL,1.79,1.61,0.18,24,12,2,58,24,2010/6/1
stocktwits,AAPL,1.72,1.95,-0.23,10,4,2.5,32,24,2010/6/2
stocktwits,AAPL,1.73,1.73,0,18,11,1.64,41,24,2010/6/3
stocktwits,AAPL,1.6,1.59,0.01,8,4,2,36,24,2010/6/4
stocktwits,AAPL,0,0,0,0,0,0,3,24,2010/6/5
stocktwits,AAPL,0.56,2.11,-1.55,1,1,1,8,24,2010/6/6
stocktwits,AAPL,1.65,1.91,-0.26,18,14,1.29,106,24,2010/6/7
stocktwits,AAPL,1.51,2.04,-0.53,26,15,1.73,80,24,2010/6/8
stocktwits,AAPL,1.6,1.88,-0.28,25,22,1.14,112,24,2010/6/9
stocktwits,AAPL,1.65,1.97,-0.32,27,8,3.38,103,24,2010/6/10
stocktwits,AAPL,2.21,1.18,1.03,14,3,4.67,43,24,2010/6/11
stocktwits,AAPL,0,0,0,0,0,0,4,24,2010/6/12
stocktwits,AAPL,2.09,0,2.09,4,0,0,7,24,2010/6/13
stocktwits,AAPL,1.72,2.57,-0.85,7,5,1.4,33,24,2010/6/14
stocktwits,AAPL,1.85,2.15,-0.3,15,13,1.15,63,24,2010/6/15
stocktwits,AAPL,1.63,1.65,-0.02,19,12,1.58,94,24,2010/6/16
stocktwits,AAPL,2.12,1.32,0.8,13,12,1.08,53,24,2010/6/17
stocktwits,AAPL,2.18,2.19,-0.01,20,10,2,60,24,2010/6/18
stocktwits,AAPL,2.53,2.96,-0.43,2,1,2,8,24,2010/6/19
stocktwits,AAPL,2.08,0,2.08,5,0,0,8,24,2010/6/20
stocktwits,AAPL,1.78,1.92,-0.14,17,16,1.06,72,24,2010/6/21
stocktwits,AAPL,1.84,2.09,-0.25,11,20,0.55,73,24,2010/6/22
stocktwits,AAPL,1.56,1.87,-0.31,11,11,1,64,24,2010/6/23
stocktwits,AAPL,1.68,1.92,-0.24,18,12,1.5,78,24,2010/6/24
stocktwits,AAPL,1.67,1.45,0.22,16,9,1.78,53,24,2010/6/25
stocktwits,AAPL,2.13,0,2.13,2,0,0,7,24,2010/6/26
stocktwits,AAPL,1.57,0,1.57,2,0,0,9,24,2010/6/27
stocktwits,AAPL,1.61,2.05,-0.44,38,18,2.11,93,24,2010/6/28
stocktwits,AAPL,1.55,1.47,0.08,32,26,1.23,126,24,2010/6/29
stocktwits,AAPL,1.64,1.87,-0.23,17,15,1.13,75,24,2010/6/30
stocktwits,AAPL,1.88,1.91,-0.03,15,15,1,83,24,2010/7/1
stocktwits,AAPL,1.78,1.38,0.4,25,9,2.78,65,24,2010/7/2
stocktwits,AAPL,2.67,1.9,0.77,1,3,0.33,8,24,2010/7/3
stocktwits,AAPL,1.85,0,1.85,1,0,0,4,24,2010/7/4
stocktwits,AAPL,0,0,0,0,0,0,1,24,2010/7/5
stocktwits,AAPL,1.64,1.86,-0.22,15,4,3.75,37,24,2010/7/6
stocktwits,AAPL,1.74,1.64,0.1,16,10,1.6,68,24,2010/7/7
stocktwits,AAPL,2.01,1.29,0.72,14,11,1.27,52,24,2010/7/8
stocktwits,AAPL,1.57,0.51,1.06,13,3,4.33,49,24,2010/7/9
stocktwits,AAPL,2.29,0,2.29,2,0,0,5,24,2010/7/10
stocktwits,AAPL,2,0.66,1.34,2,1,2,3,24,2010/7/11
stocktwits,AAPL,1.49,2.32,-0.83,11,15,0.73,70,24,2010/7/12
stocktwits,AAPL,1.69,1.51,0.18,68,40,1.7,241,24,2010/7/13
stocktwits,AAPL,1.42,2.01,-0.59,36,26,1.38,159,24,2010/7/14
stocktwits,AAPL,1.83,1.96,-0.13,42,36,1.17,233,24,2010/7/15
stocktwits,AAPL,1.66,1.56,0.1,46,29,1.59,255,24,2010/7/16
stocktwits,AAPL,2.31,1.88,0.43,2,1,2,13,24,2010/7/17
stocktwits,AAPL,2.49,2.28,0.21,1,2,0.5,15,24,2010/7/18
stocktwits,AAPL,1.74,1.74,0,25,23,1.09,122,24,2010/7/19
stocktwits,AAPL,1.6,2.02,-0.42,72,66,1.09,334,24,2010/7/20
stocktwits,AAPL,1.65,1.52,0.13,31,32,0.97,130,24,2010/7/21
stocktwits,AAPL,1.47,1.84,-0.37,19,8,2.38,71,24,2010/7/22
stocktwits,AAPL,1.36,2.07,-0.71,8,6,1.33,32,24,2010/7/23
stocktwits,AAPL,0,0,0,0,0,0,4,24,2010/7/24
stocktwits,AAPL,0,0,0,0,0,0,3,24,2010/7/25
stocktwits,AAPL,1.6,1.82,-0.22,7,5,1.4,29,24,2010/7/26
stocktwits,AAPL,2.03,1.09,0.94,18,8,2.25,55,24,2010/7/27
stocktwits,AAPL,1.38,1.22,0.16,12,7,1.71,49,24,2010/7/28
stocktwits,AAPL,1.64,2.36,-0.72,7,11,0.64,41,24,2010/7/29
stocktwits,AAPL,2.25,1.85,0.4,6,5,1.2,40,24,2010/7/30
stocktwits,AAPL,0,0,0,0,0,0,4,24,2010/7/31
stocktwits,AAPL,2.05,0,2.05,1,0,0,4,24,2010/8/1
stocktwits,AAPL,1.52,0.77,0.75,10,3,3.33,34,24,2010/8/2
stocktwits,AAPL,1.52,1.1,0.42,8,6,1.33,30,24,2010/8/3
stocktwits,AAPL,1.68,2.88,-1.2,13,2,6.5,38,24,2010/8/4
stocktwits,AAPL,1.26,1.98,-0.72,6,6,1,21,24,2010/8/5
stocktwits,AAPL,1.44,1.26,0.18,15,2,7.5,32,24,2010/8/6
stocktwits,AAPL,0,0,0,0,0,0,5,24,2010/8/7
stocktwits,AAPL,1.83,0,1.83,3,0,0,15,24,2010/8/8
stocktwits,AAPL,1.51,1.96,-0.45,4,6,0.67,32,24,2010/8/9
stocktwits,AAPL,1.59,2.11,-0.52,6,3,2,28,24,2010/8/10
stocktwits,AAPL,1.55,1.37,0.18,20,18,1.11,73,24,2010/8/11
stocktwits,AAPL,1.7,1.49,0.21,7,7,1,43,24,2010/8/12
stocktwits,AAPL,1.8,1.26,0.54,5,4,1.25,21,24,2010/8/13
stocktwits,AAPL,1,2.08,-1.08,2,4,0.5,17,24,2010/8/16
stocktwits,AAPL,1.75,1.69,0.06,12,9,1.33,46,24,2010/8/17
stocktwits,AAPL,1.09,1.42,-0.33,8,4,2,30,24,2010/8/18
stocktwits,AAPL,1.92,1.96,-0.04,7,5,1.4,24,24,2010/8/19
stocktwits,AAPL,1.32,2.02,-0.7,5,5,1,31,24,2010/8/20
stocktwits,AAPL,2.45,0,2.45,1,0,0,2,24,2010/8/21
stocktwits,AAPL,0,2.45,-2.45,0,1,0,6,24,2010/8/22
stocktwits,AAPL,1.57,1.99,-0.42,14,10,1.4,45,24,2010/8/23
stocktwits,AAPL,1.23,1.78,-0.55,18,16,1.13,63,24,2010/8/24
stocktwits,AAPL,1.64,1.45,0.19,19,18,1.06,75,24,2010/8/25
stocktwits,AAPL,1.63,1.87,-0.24,12,18,0.67,63,24,2010/8/26
stocktwits,AAPL,1.29,1.77,-0.48,23,13,1.77,64,24,2010/8/27
stocktwits,AAPL,0,0.17,-0.17,0,1,0,5,24,2010/8/28
stocktwits,AAPL,2.5,1.34,1.16,1,2,0.5,3,24,2010/8/29
stocktwits,AAPL,1.92,1.1,0.82,17,2,8.5,41,24,2010/8/30
stocktwits,AAPL,1.51,1.67,-0.16,9,6,1.5,41,24,2010/8/31
stocktwits,AAPL,1.53,1.85,-0.32,50,39,1.28,257,24,2010/9/1
stocktwits,AAPL,1.68,1.82,-0.14,23,10,2.3,75,24,2010/9/2
stocktwits,AAPL,1.64,1.97,-0.33,19,20,0.95,61,24,2010/9/3
stocktwits,AAPL,0,0,0,0,0,0,3,24,2010/9/4
stocktwits,AAPL,0,2.4,-2.4,0,1,0,3,24,2010/9/5
stocktwits,AAPL,1.76,0,1.76,8,0,0,12,24,2010/9/6
stocktwits,AAPL,1.34,1.42,-0.08,5,7,0.71,20,24,2010/9/7
stocktwits,AAPL,1.62,1.71,-0.09,18,20,0.9,67,24,2010/9/8
stocktwits,AAPL,1.67,1.96,-0.29,17,11,1.55,61,24,2010/9/9
stocktwits,AAPL,1.08,2.34,-1.26,11,14,0.79,60,24,2010/9/10
stocktwits,AAPL,1.78,0.33,1.45,2,1,2,3,24,2010/9/11
stocktwits,AAPL,0,0.33,-0.33,0,1,0,3,24,2010/9/12
stocktwits,AAPL,1.78,1.67,0.11,8,4,2,24,24,2010/9/13
stocktwits,AAPL,2.01,1.75,0.26,7,2,3.5,25,24,2010/9/14
stocktwits,AAPL,1.91,1.44,0.47,11,6,1.83,43,24,2010/9/15
stocktwits,AAPL,1.94,1.58,0.36,45,11,4.09,94,24,2010/9/16
stocktwits,AAPL,1.46,1.96,-0.5,12,9,1.33,57,24,2010/9/17
stocktwits,AAPL,2.24,0,2.24,2,0,0,8,24,2010/9/18
stocktwits,AAPL,2.27,0.33,1.94,1,1,1,12,24,2010/9/19
stocktwits,AAPL,1.99,1.32,0.67,38,6,6.33,71,24,2010/9/20
stocktwits,AAPL,1.86,2.17,-0.31,13,10,1.3,45,24,2010/9/21
stocktwits,AAPL,1.4,2.13,-0.73,24,6,4,67,24,2010/9/22
stocktwits,AAPL,1.77,1.83,-0.06,21,22,0.95,94,24,2010/9/23
stocktwits,AAPL,1.55,2.09,-0.54,14,13,1.08,59,24,2010/9/24
stocktwits,AAPL,0,0,0,0,0,0,4,24,2010/9/25
stocktwits,AAPL,1.18,3,-1.82,2,1,2,11,24,2010/9/26
stocktwits,AAPL,1.68,2.1,-0.42,18,12,1.5,77,24,2010/9/27
stocktwits,AAPL,1.69,1.81,-0.12,46,40,1.15,215,24,2010/9/28
stocktwits,AAPL,1.62,1.9,-0.28,20,16,1.25,104,24,2010/9/29
stocktwits,AAPL,1.54,1.81,-0.27,35,26,1.35,150,24,2010/9/30
stocktwits,AAPL,1.87,1.79,0.08,26,12,2.17,111,24,2010/10/1
stocktwits,AAPL,1.39,0,1.39,1,0,0,7,24,2010/10/2
stocktwits,AAPL,2.03,2.33,-0.3,2,1,2,9,24,2010/10/3
stocktwits,AAPL,1.83,1.66,0.17,15,20,0.75,79,24,2010/10/4
stocktwits,AAPL,1.58,1.3,0.28,25,21,1.19,85,24,2010/10/5
stocktwits,AAPL,1.97,1.39,0.58,27,18,1.5,104,24,2010/10/6
stocktwits,AAPL,1.7,1.48,0.22,43,23,1.87,145,24,2010/10/7
stocktwits,AAPL,1.8,1.71,0.09,57,29,1.97,192,24,2010/10/8
stocktwits,AAPL,2.25,0,2.25,3,0,0,8,24,2010/10/9
stocktwits,AAPL,2.59,0,2.59,5,0,0,6,24,2010/10/10
stocktwits,AAPL,2.02,1.49,0.53,24,7,3.43,75,24,2010/10/11
stocktwits,AAPL,2,1.61,0.39,55,19,2.89,143,24,2010/10/12
stocktwits,AAPL,1.66,1.84,-0.18,26,29,0.9,138,24,2010/10/13
stocktwits,AAPL,1.81,1.93,-0.12,37,18,2.06,116,24,2010/10/14
stocktwits,AAPL,1.8,2.01,-0.21,47,29,1.62,177,24,2010/10/15
stocktwits,AAPL,1.89,2.28,-0.39,3,2,1.5,20,24,2010/10/16
stocktwits,AAPL,1.95,1.55,0.4,10,7,1.43,43,24,2010/10/17
stocktwits,AAPL,1.72,1.79,-0.07,153,106,1.44,720,24,2010/10/18
stocktwits,AAPL,1.56,1.69,-0.13,80,52,1.54,278,24,2010/10/19
stocktwits,AAPL,1.7,2.04,-0.34,55,36,1.53,225,24,2010/10/20
stocktwits,AAPL,2.02,1.71,0.31,13,16,0.81,60,24,2010/10/21
stocktwits,AAPL,1.7,1.21,0.49,16,8,2,62,24,2010/10/22
stocktwits,AAPL,1.18,0,1.18,3,0,0,12,24,2010/10/23
stocktwits,AAPL,1.15,0,1.15,2,0,0,13,24,2010/10/24
stocktwits,AAPL,1.75,1.62,0.13,21,11,1.91,59,24,2010/10/25
stocktwits,AAPL,2.03,1.66,0.37,30,9,3.33,88,24,2010/10/26
stocktwits,AAPL,1.75,1.8,-0.05,27,14,1.93,98,24,2010/10/27
stocktwits,AAPL,1.42,1.48,-0.06,39,19,2.05,127,24,2010/10/28
stocktwits,AAPL,1.6,1.87,-0.27,38,18,2.11,100,24,2010/10/29
stocktwits,AAPL,0.81,1.78,-0.97,2,2,1,6,24,2010/10/30
stocktwits,AAPL,1.56,1.11,0.45,3,1,3,12,24,2010/10/31
stocktwits,AAPL,1.5,2.01,-0.51,23,12,1.92,60,24,2010/11/1
stocktwits,AAPL,2.04,1.66,0.38,24,7,3.43,60,24,2010/11/2
stocktwits,AAPL,1.97,1.46,0.51,31,13,2.38,91,24,2010/11/3
stocktwits,AAPL,2.04,1.65,0.39,25,16,1.56,82,24,2010/11/4
stocktwits,AAPL,2.14,1.85,0.29,8,4,2,39,24,2010/11/5
stocktwits,AAPL,2.3,2.11,0.19,6,1,6,10,24,2010/11/6
stocktwits,AAPL,0,2.12,-2.12,0,2,0,11,24,2010/11/7
stocktwits,AAPL,1.84,2.03,-0.19,19,3,6.33,34,24,2010/11/8
stocktwits,AAPL,1.99,1.45,0.54,26,14,1.86,64,24,2010/11/9
stocktwits,AAPL,1.83,1.66,0.17,23,7,3.29,75,24,2010/11/10
stocktwits,AAPL,1.94,1.55,0.39,21,10,2.1,66,24,2010/11/11
stocktwits,AAPL,1.7,1.82,-0.12,51,33,1.55,167,24,2010/11/12
stocktwits,AAPL,0.08,1.75,-1.67,1,2,0.5,12,24,2010/11/13
stocktwits,AAPL,0,0,0,0,0,0,10,24,2010/11/14
stocktwits,AAPL,1.62,1.76,-0.14,16,8,2,79,24,2010/11/15
stocktwits,AAPL,1.64,1.53,0.11,38,18,2.11,142,24,2010/11/16
stocktwits,AAPL,1.71,1.84,-0.13,45,20,2.25,122,24,2010/11/17
stocktwits,AAPL,1.71,1.43,0.28,37,18,2.06,113,24,2010/11/18
stocktwits,AAPL,1.55,2.35,-0.8,12,7,1.71,61,24,2010/11/19
stocktwits,AAPL,0,1.44,-1.44,0,1,0,5,24,2010/11/20
stocktwits,AAPL,2.2,1.65,0.55,4,1,4,16,24,2010/11/21
stocktwits,AAPL,1.72,1.5,0.22,25,8,3.13,65,24,2010/11/22
stocktwits,AAPL,1.71,1.85,-0.14,15,13,1.15,59,24,2010/11/23
stocktwits,AAPL,1.81,1.05,0.76,37,12,3.08,111,24,2010/11/24
stocktwits,AAPL,1.71,1.6,0.11,6,1,6,13,24,2010/11/25
stocktwits,AAPL,1.77,2.03,-0.26,23,7,3.29,70,24,2010/11/26
stocktwits,AAPL,1.79,0,1.79,4,0,0,12,24,2010/11/27
stocktwits,AAPL,0,1.58,-1.58,0,3,0,16,24,2010/11/28
stocktwits,AAPL,1.64,1.74,-0.1,18,15,1.2,74,24,2010/11/29
stocktwits,AAPL,1.57,1.86,-0.29,22,15,1.47,80,24,2010/11/30
stocktwits,AAPL,1.86,2.05,-0.19,28,23,1.22,97,24,2010/12/1
stocktwits,AAPL,2.09,2.06,0.03,25,11,2.27,84,24,2010/12/2
stocktwits,AAPL,2.13,1.63,0.5,26,14,1.86,76,24,2010/12/3
stocktwits,AAPL,1.73,1.87,-0.14,2,2,1,8,24,2010/12/4
stocktwits,AAPL,1.53,1.44,0.09,4,1,4,13,24,2010/12/5
stocktwits,AAPL,1.89,1.74,0.15,47,8,5.88,126,24,2010/12/6
stocktwits,AAPL,1.65,1.85,-0.2,31,12,2.58,107,24,2010/12/7
stocktwits,AAPL,1.82,1.67,0.15,26,12,2.17,82,24,2010/12/8
stocktwits,AAPL,1.8,1.75,0.05,28,11,2.55,85,24,2010/12/9
stocktwits,AAPL,1.83,1.6,0.23,24,16,1.5,88,24,2010/12/10
stocktwits,AAPL,0.97,0,0.97,4,0,0,13,24,2010/12/11
stocktwits,AAPL,1.1,1.76,-0.66,3,1,3,12,24,2010/12/12
stocktwits,AAPL,2.03,1.89,0.14,42,18,2.33,124,24,2010/12/13
stocktwits,AAPL,1.56,1.54,0.02,35,10,3.5,98,24,2010/12/14
stocktwits,AAPL,1.54,1.62,-0.08,20,17,1.18,86,24,2010/12/15
stocktwits,AAPL,1.79,1.67,0.12,29,10,2.9,82,24,2010/12/16
stocktwits,AAPL,1.91,1.15,0.76,14,7,2,65,24,2010/12/17
stocktwits,AAPL,1.9,1.67,0.23,3,2,1.5,16,24,2010/12/18
stocktwits,AAPL,0.11,1.28,-1.17,1,1,1,22,24,2010/12/19
stocktwits,AAPL,1.71,1.77,-0.06,29,18,1.61,91,24,2010/12/20
stocktwits,AAPL,2.14,1.54,0.6,21,9,2.33,89,24,2010/12/21
stocktwits,AAPL,1.79,2.04,-0.25,55,9,6.11,125,24,2010/12/22
stocktwits,AAPL,1.64,1.74,-0.1,11,9,1.22,42,24,2010/12/23
stocktwits,AAPL,2.61,0,2.61,1,0,0,15,24,2010/12/24
stocktwits,AAPL,1.75,1.6,0.15,2,1,2,10,24,2010/12/25
stocktwits,AAPL,0.62,0,0.62,2,0,0,14,24,2010/12/26
stocktwits,AAPL,1.85,0.95,0.9,24,5,4.8,79,24,2010/12/27
stocktwits,AAPL,2.1,1.75,0.35,16,3,5.33,42,24,2010/12/28
stocktwits,AAPL,1.79,2.12,-0.33,17,17,1,89,24,2010/12/29
stocktwits,AAPL,1.49,1.63,-0.14,26,11,2.36,87,24,2010/12/30
stocktwits,AAPL,1.46,1.83,-0.37,18,18,1,78,24,2010/12/31
stocktwits,AAPL,1.69,0,1.69,8,0,0,10,24,2011/1/1
stocktwits,AAPL,1.45,1.1,0.35,6,3,2,17,24,2011/1/2
stocktwits,AAPL,2,1.44,0.56,39,13,3,107,24,2011/1/3
stocktwits,AAPL,1.74,1.79,-0.05,17,7,2.43,66,24,2011/1/4
stocktwits,AAPL,1.8,1.09,0.71,16,17,0.94,66,24,2011/1/5
stocktwits,AAPL,2.05,1.93,0.12,17,13,1.31,94,24,2011/1/6
stocktwits,AAPL,1.73,1.71,0.02,23,16,1.44,104,24,2011/1/7
stocktwits,AAPL,2.06,2.47,-0.41,1,3,0.33,29,24,2011/1/8
stocktwits,AAPL,1.69,2.56,-0.87,3,1,3,28,24,2011/1/9
stocktwits,AAPL,1.98,1.72,0.26,39,24,1.63,161,24,2011/1/10
stocktwits,AAPL,1.8,1.79,0.01,44,33,1.33,181,24,2011/1/11
stocktwits,AAPL,1.77,1.83,-0.06,38,9,4.22,130,24,2011/1/12
stocktwits,AAPL,1.81,1.81,0,39,9,4.33,105,24,2011/1/13
stocktwits,AAPL,1.89,1.64,0.25,41,18,2.28,124,24,2011/1/14
stocktwits,AAPL,1.74,0.9,0.84,5,1,5,15,24,2011/1/15
stocktwits,AAPL,1.72,2.31,-0.59,5,3,1.67,27,24,2011/1/16
stocktwits,AAPL,1.54,1.88,-0.34,70,69,1.01,342,24,2011/1/17
stocktwits,AAPL,1.75,1.88,-0.13,238,188,1.27,959,24,2011/1/18
stocktwits,AAPL,1.64,1.87,-0.23,98,69,1.42,364,24,2011/1/19
stocktwits,AAPL,1.52,1.85,-0.33,66,31,2.13,294,24,2011/1/20
stocktwits,AAPL,1.72,1.8,-0.08,73,79,0.92,324,24,2011/1/21
stocktwits,AAPL,1.47,2.78,-1.31,8,1,8,29,24,2011/1/22
stocktwits,AAPL,1.67,1.2,0.47,3,2,1.5,17,24,2011/1/23
stocktwits,AAPL,1.52,1.72,-0.2,45,21,2.14,149,24,2011/1/24
stocktwits,AAPL,1.75,1.9,-0.15,55,27,2.04,198,24,2011/1/25
stocktwits,AAPL,1.8,1.44,0.36,58,28,2.07,168,24,2011/1/26
stocktwits,AAPL,1.57,1.56,0.01,20,16,1.25,93,24,2011/1/27
stocktwits,AAPL,1.77,1.76,0.01,41,23,1.78,146,24,2011/1/28
stocktwits,AAPL,1.56,0,1.56,2,0,0,10,24,2011/1/29
stocktwits,AAPL,1.44,0.53,0.91,9,4,2.25,25,24,2011/1/30
stocktwits,AAPL,1.74,1.69,0.05,39,13,3,109,24,2011/1/31
stocktwits,AAPL,1.71,1.53,0.18,48,11,4.36,122,24,2011/2/1
stocktwits,AAPL,2.06,1.74,0.32,11,6,1.83,59,24,2011/2/2
stocktwits,AAPL,1.84,1.68,0.16,26,5,5.2,57,24,2011/2/3
stocktwits,AAPL,2.03,2.03,0,30,4,7.5,82,24,2011/2/4
stocktwits,AAPL,1.96,2,-0.04,6,1,6,11,24,2011/2/5
stocktwits,AAPL,2.63,0,2.63,1,0,0,10,24,2011/2/6
stocktwits,AAPL,2.07,1.62,0.45,41,16,2.56,105,24,2011/2/7
stocktwits,AAPL,2.09,1.63,0.46,29,13,2.23,105,24,2011/2/8
stocktwits,AAPL,1.75,1.68,0.07,37,36,1.03,175,24,2011/2/9
stocktwits,AAPL,1.71,1.89,-0.18,85,67,1.27,370,24,2011/2/10
stocktwits,AAPL,1.52,2.07,-0.55,30,22,1.36,150,24,2011/2/11
stocktwits,AAPL,1.81,1.55,0.26,4,3,1.33,16,24,2011/2/12
stocktwits,AAPL,2.28,1.38,0.9,12,2,6,39,24,2011/2/13
stocktwits,AAPL,1.7,1.27,0.43,19,12,1.58,78,24,2011/2/14
stocktwits,AAPL,1.69,1.78,-0.09,56,28,2,231,24,2011/2/15
stocktwits,AAPL,1.76,1.78,-0.02,86,58,1.48,427,24,2011/2/16
stocktwits,AAPL,1.58,1.65,-0.07,82,52,1.58,370,24,2011/2/17
stocktwits,AAPL,1.57,1.98,-0.41,98,65,1.51,332,24,2011/2/18
stocktwits,AAPL,1.29,1.94,-0.65,11,12,0.92,42,24,2011/2/19
stocktwits,AAPL,1.34,1.21,0.13,11,6,1.83,45,24,2011/2/20
stocktwits,AAPL,1.58,1.67,-0.09,13,10,1.3,68,24,2011/2/21
stocktwits,AAPL,1.7,1.78,-0.08,83,41,2.02,288,24,2011/2/22
stocktwits,AAPL,1.76,1.63,0.13,77,29,2.66,286,24,2011/2/23
stocktwits,AAPL,1.52,1.76,-0.24,48,25,1.92,181,24,2011/2/24
stocktwits,AAPL,1.58,1.37,0.21,58,19,3.05,226,24,2011/2/25
stocktwits,AAPL,1.83,0,1.83,9,0,0,20,24,2011/2/26
stocktwits,AAPL,2.07,2.56,-0.49,4,2,2,22,24,2011/2/27
stocktwits,AAPL,1.56,1.55,0.01,35,13,2.69,131,24,2011/2/28
stocktwits,AAPL,1.4,1.84,-0.44,54,10,5.4,164,24,2011/3/1
stocktwits,AAPL,1.81,1.74,0.07,86,46,1.87,483,24,2011/3/2
stocktwits,AAPL,1.68,1.73,-0.05,38,17,2.24,143,24,2011/3/3
stocktwits,AAPL,1.71,1.78,-0.07,38,11,3.45,110,24,2011/3/4
stocktwits,AAPL,2.19,1,1.19,3,1,3,15,24,2011/3/5
stocktwits,AAPL,1.65,1.29,0.36,6,3,2,25,24,2011/3/6
stocktwits,AAPL,1.69,1.72,-0.03,36,29,1.24,122,24,2011/3/7
stocktwits,AAPL,1.43,1.68,-0.25,17,6,2.83,82,24,2011/3/8
stocktwits,AAPL,1.64,1.63,0.01,28,24,1.17,139,24,2011/3/9
stocktwits,AAPL,1.58,1.86,-0.28,74,25,2.96,173,24,2011/3/10
stocktwits,AAPL,1.84,1.45,0.39,52,19,2.74,180,24,2011/3/11
stocktwits,AAPL,1.71,1.67,0.04,15,1,15,29,24,2011/3/12
stocktwits,AAPL,1.87,1.75,0.12,9,5,1.8,40,24,2011/3/13
stocktwits,AAPL,1.74,1.66,0.08,45,19,2.37,144,24,2011/3/14
stocktwits,AAPL,1.65,1.59,0.06,57,36,1.58,175,24,2011/3/15
stocktwits,AAPL,1.6,1.65,-0.05,139,84,1.65,576,24,2011/3/16
stocktwits,AAPL,1.58,1.99,-0.41,75,41,1.83,249,24,2011/3/17
stocktwits,AAPL,1.61,1.85,-0.24,71,51,1.39,323,24,2011/3/18
stocktwits,AAPL,2.4,2.06,0.34,3,2,1.5,17,24,2011/3/19
stocktwits,AAPL,1.37,2.09,-0.72,9,6,1.5,40,24,2011/3/20
stocktwits,AAPL,1.87,1.6,0.27,48,17,2.82,154,24,2011/3/21
stocktwits,AAPL,1.67,1.8,-0.13,37,19,1.95,158,24,2011/3/22
stocktwits,AAPL,1.63,1.58,0.05,56,36,1.56,220,24,2011/3/23
stocktwits,AAPL,1.83,1.95,-0.12,61,22,2.77,216,24,2011/3/24
stocktwits,AAPL,1.63,1.66,-0.03,51,27,1.89,206,24,2011/3/25
